running_id,10km,17km,gross_time,net_time
567,00:58:23,01:41:43,02:21:41,02:06:18
9138,00:58:34,01:42:21,02:21:49,02:06:18
1729,01:01:18,01:44:12,02:14:26,02:06:19
947,00:58:23,01:41:43,02:21:41,02:06:19
2414,01:04:51,01:45:23,02:23:42,02:06:20
3312,00:59:00,01:42:28,02:14:58,02:06:21
595,00:57:03,01:41:57,02:17:22,02:06:21
6700,00:56:26,01:39:02,02:14:25,02:06:22
2582,00:57:14,01:41:28,02:19:05,02:06:22
2444,00:59:01,01:43:03,02:23:22,02:06:22
8930,00:56:45,01:40:51,02:15:26,02:06:23
2915,01:01:22,01:43:28,02:17:29,02:06:23
1561,00:57:51,01:41:46,02:16:49,02:06:23
3023,01:00:10,01:43:08,02:11:27,02:06:23
6885,00:57:17,01:41:22,02:11:17,02:06:24
4442,00:57:41,01:42:07,02:14:11,02:06:24
2504,00:59:21,01:42:42,02:16:26,02:06:24
4106,01:04:54,01:45:27,02:23:43,02:06:24
3756,01:01:58,01:45:15,02:19:18,02:06:24
383,00:52:54,01:40:05,02:09:45,02:06:26
4917,00:59:29,01:43:23,02:22:21,02:06:26
8891,00:58:36,01:42:01,02:06:56,02:06:26
5758,00:59:01,01:42:40,02:15:04,02:06:27
7164,00:58:04,01:42:39,02:16:20,02:06:27
3601,00:55:00,01:41:00,02:11:11,02:06:27
3862,00:56:26,01:42:47,02:16:41,02:06:28
3489,00:58:34,01:42:40,02:19:29,02:06:28
893,01:00:07,01:43:02,02:23:04,02:06:28
5759,00:59:02,01:43:10,02:15:04,02:06:29
1546,00:57:18,01:41:19,02:13:51,02:06:29
9120,00:55:36,01:40:25,02:11:41,02:06:29
5752,00:58:47,01:42:03,02:18:04,02:06:29
520,00:58:26,01:42:59,02:15:13,02:06:30
5348,01:00:24,01:43:31,02:22:24,02:06:30
862,00:59:15,01:42:19,02:17:29,02:06:30
3745,00:56:40,01:41:01,02:15:09,02:06:30
5138,01:01:44,01:44:23,02:18:03,02:06:30
2016,00:58:18,01:42:19,02:23:06,02:06:31
7080,00:58:05,01:41:14,02:16:43,02:06:31
5941,01:03:02,01:45:43,02:21:54,02:06:31
5531,00:59:32,01:42:22,02:14:05,02:06:32
5393,00:52:08,01:40:52,02:07:09,02:06:32
7066,00:54:14,01:38:59,02:11:31,02:06:32
7067,00:54:14,01:39:00,02:11:30,02:06:33
8393,00:58:43,01:42:39,02:19:10,02:06:33
4963,01:01:12,01:43:39,02:18:11,02:06:34
1630,00:55:09,01:40:08,02:11:32,02:06:34
5228,00:57:16,01:40:39,02:11:51,02:06:35
4262,00:57:32,01:41:58,02:09:59,02:06:35
5483,00:59:31,01:43:13,02:22:08,02:06:36
6472,00:59:00,01:42:48,02:15:02,02:06:36
4900,00:57:14,01:43:36,02:15:11,02:06:36
192,00:57:51,01:41:53,02:18:26,02:06:37
4412,00:58:03,01:43:38,02:15:12,02:06:37
5913,00:58:42,01:43:06,02:17:46,02:06:38
3752,00:59:32,01:43:42,02:21:53,02:06:38
6560,00:57:23,01:41:34,02:13:55,02:06:39
3321,01:00:29,01:43:56,02:19:42,02:06:39
2103,01:00:52,01:44:28,02:22:18,02:06:39
5316,00:59:53,01:42:39,02:19:12,02:06:40
5686,00:59:32,01:42:53,02:17:02,02:06:40
2074,01:00:28,01:44:01,02:22:53,02:06:40
5805,00:57:51,01:42:22,02:16:59,02:06:41
2104,01:00:51,01:44:10,02:22:19,02:06:41
1465,01:00:06,01:43:33,02:22:51,02:06:43
5985,00:57:23,01:41:26,02:15:00,02:06:43
5652,00:57:49,01:44:31,02:22:22,02:06:43
2737,00:59:09,01:42:57,02:15:42,02:06:44
2726,00:57:35,01:42:02,02:14:34,02:06:44
5178,01:00:13,01:44:21,02:19:03,02:06:46
8244,00:58:12,01:42:05,02:14:41,02:06:46
3039,00:59:29,01:41:54,02:16:45,02:06:46
3038,00:59:23,01:42:42,02:16:28,02:06:46
4261,00:57:41,01:42:04,02:19:49,02:06:46
5134,01:00:19,01:44:32,02:15:39,02:06:47
8239,00:58:13,01:42:09,02:14:40,02:06:47
5982,00:57:59,01:43:35,02:11:02,02:06:47
5362,00:56:31,01:42:04,02:14:04,02:06:48
7108,00:59:24,01:42:54,02:16:21,02:06:48
2820,00:59:33,01:42:44,02:18:01,02:06:48
6408,00:58:48,01:42:30,02:10:23,02:06:48
2821,00:59:33,01:42:45,02:18:01,02:06:48
8348,01:03:23,01:45:53,02:23:02,02:06:48
3045,00:59:34,01:42:47,02:18:01,02:06:49
7221,01:00:59,01:43:02,02:16:40,02:06:49
7425,00:57:43,01:42:24,02:19:50,02:06:49
6181,01:00:30,01:44:13,02:16:42,02:06:49
4652,00:56:59,01:40:48,02:18:30,02:06:49
5963,00:58:49,01:42:29,02:10:23,02:06:49
2210,01:00:42,01:44:08,02:19:27,02:06:50
8297,00:57:18,01:42:09,02:18:17,02:06:50
7289,00:41:25,,02:07:29,02:06:50
2206,00:54:21,01:41:31,02:10:11,02:06:51
2193,01:00:41,01:44:34,02:17:57,02:06:52
3117,01:00:41,01:44:34,02:17:56,02:06:52
1556,00:59:07,01:43:07,02:18:02,02:06:52
5699,01:00:24,01:44:14,02:16:44,02:06:52
5741,00:58:05,01:43:26,02:15:56,02:06:53
7121,01:03:50,01:46:20,02:25:03,02:06:53
1666,00:59:35,01:42:49,02:19:52,02:06:54
1360,00:59:23,01:43:18,02:16:13,02:06:55
908,01:00:03,01:43:56,02:19:19,02:06:57
2340,00:57:06,01:42:14,02:15:40,02:06:57
7011,00:57:54,01:40:51,02:11:43,02:06:58
5361,01:03:49,01:45:23,02:17:05,02:06:58
4968,00:59:11,01:42:58,02:17:25,02:06:58
2559,01:03:20,01:44:17,02:07:45,02:06:58
4531,01:00:43,01:44:12,02:23:14,02:06:59
3108,00:59:10,01:42:44,02:18:44,02:07:00
1955,00:58:13,01:42:48,02:17:51,02:07:00
8204,00:57:01,01:41:53,02:11:10,02:07:00
8175,00:59:50,01:43:41,02:22:22,02:07:00
8173,00:56:39,01:41:26,02:18:20,02:07:01
4139,00:55:30,01:39:53,02:07:47,02:07:01
5762,01:00:38,01:43:41,02:19:38,02:07:01
5071,00:58:39,01:43:14,02:22:29,02:07:01
8924,00:59:50,01:43:16,02:16:45,02:07:02
5215,01:01:20,01:43:28,02:22:53,02:07:02
8975,,01:32:29,02:22:44,02:07:02
62,00:58:59,01:43:01,02:11:15,02:07:02
6991,00:58:16,01:42:57,02:19:58,02:07:02
9080,00:55:58,01:42:03,02:15:26,02:07:03
3571,00:58:56,01:42:45,02:23:12,02:07:04
3730,00:58:16,01:43:44,02:16:52,02:07:04
6796,00:57:32,01:40:51,02:22:57,02:07:04
2955,00:57:59,01:42:43,02:18:24,02:07:04
5512,00:58:53,01:43:36,02:15:14,02:07:05
1988,00:59:19,01:43:10,02:18:45,02:07:05
5044,00:55:10,01:40:29,02:07:15,02:07:05
4445,00:59:32,01:43:29,02:18:44,02:07:06
210,00:59:32,01:43:29,02:18:44,02:07:06
5942,01:01:06,01:45:09,02:15:21,02:07:06
7463,00:59:31,01:42:56,02:18:42,02:07:06
2078,00:57:58,01:42:40,02:18:27,02:07:06
3980,00:58:50,01:45:44,02:23:34,02:07:07
6159,01:01:11,01:44:32,02:17:30,02:07:07
3327,00:58:26,01:43:01,02:12:21,02:07:08
7492,01:00:25,01:43:15,02:23:42,02:07:08
8009,01:01:17,01:43:39,02:19:00,02:07:08
5053,00:57:00,01:42:10,02:10:57,02:07:09
3742,00:58:31,01:41:33,02:15:52,02:07:09
8991,00:57:10,01:41:46,02:24:00,02:07:09
6607,00:58:03,01:42:30,02:12:27,02:07:09
5088,01:01:36,01:45:28,02:14:44,02:07:10
1596,00:58:42,01:42:43,02:18:49,02:07:12
3792,00:58:39,01:42:56,02:22:49,02:07:13
3436,00:58:52,01:43:10,02:16:02,02:07:13
6997,00:59:24,01:42:08,02:19:51,02:07:14
6737,00:58:29,01:42:20,02:19:12,02:07:14
2632,00:58:33,01:42:36,02:23:31,02:07:15
7021,01:00:20,01:43:38,02:19:46,02:07:15
114,00:57:10,01:42:06,02:15:36,02:07:15
4797,00:58:20,01:43:00,02:15:39,02:07:17
2631,00:59:47,01:43:05,02:18:36,02:07:18
6973,00:58:37,01:44:15,02:14:43,02:07:19
6060,00:59:29,01:42:54,02:23:15,02:07:19
2664,01:03:28,01:45:51,02:23:11,02:07:21
8443,01:01:07,01:45:01,02:22:52,02:07:21
8499,00:58:19,01:41:30,02:16:59,02:07:21
3866,01:00:15,01:43:12,02:19:47,02:07:22
8943,00:58:44,01:44:13,02:10:40,02:07:22
8220,01:00:47,01:44:54,02:11:16,02:07:22
7574,00:57:22,01:42:21,02:22:54,02:07:23
5466,00:57:45,01:42:49,02:19:38,02:07:23
2246,00:58:57,01:43:26,02:15:11,02:07:25
6069,00:58:59,01:44:10,02:24:26,02:07:25
3120,00:59:55,01:42:59,02:12:39,02:07:25
2302,00:56:13,01:41:24,02:15:52,02:07:25
5525,01:00:07,01:43:04,02:23:06,02:07:25
6581,00:59:55,01:43:26,02:17:34,02:07:25
2450,00:58:31,01:43:05,02:20:27,02:07:26
4343,00:59:04,01:44:09,02:16:05,02:07:26
2826,01:02:05,01:45:41,02:23:35,02:07:27
798,00:58:10,01:41:43,02:20:18,02:07:27
8544,00:57:23,01:43:01,02:25:28,02:07:27
6875,01:01:18,01:43:41,02:17:37,02:07:27
5600,00:59:05,01:44:08,02:16:07,02:07:28
5650,00:56:28,01:39:57,02:17:31,02:07:28
8945,00:58:46,01:44:15,02:10:44,02:07:28
4790,00:59:04,01:41:57,02:24:19,02:07:28
6129,01:00:03,01:43:30,02:20:03,02:07:29
5266,00:58:46,01:43:07,02:19:40,02:07:29
7290,00:58:45,01:43:05,02:19:41,02:07:29
1524,00:58:40,01:42:54,02:11:54,02:07:30
403,00:59:56,01:43:54,02:16:34,02:07:30
3253,00:57:38,01:42:36,02:15:28,02:07:31
3885,00:59:47,01:43:25,02:16:17,02:07:31
3404,00:59:01,01:42:34,02:17:07,02:07:31
6754,00:58:39,01:42:47,02:23:20,02:07:32
316,00:58:39,01:42:50,02:18:10,02:07:32
4863,00:59:29,01:43:10,02:17:09,02:07:32
1931,00:57:15,01:42:31,02:16:06,02:07:32
7364,00:57:54,01:41:53,02:15:10,02:07:33
3149,00:58:24,01:42:42,02:11:01,02:07:33
405,00:56:35,01:41:14,02:15:18,02:07:33
2867,01:00:18,01:44:29,02:17:13,02:07:34
2762,00:59:24,01:43:05,02:15:27,02:07:34
100,00:59:52,01:44:01,02:12:42,02:07:35
1003,00:59:01,01:44:07,02:20:10,02:07:35
1332,00:58:25,01:42:44,02:11:03,02:07:36
5182,00:58:59,01:41:49,02:24:16,02:07:36
4134,00:58:21,01:43:26,02:14:58,02:07:36
5664,01:00:08,01:44:19,02:16:57,02:07:36
4840,01:00:11,01:43:56,02:17:16,02:07:36
5617,00:58:38,01:42:54,02:19:23,02:07:36
4171,00:56:45,01:43:25,02:12:24,02:07:36
8782,00:57:14,01:41:35,02:19:10,02:07:36
5065,01:00:59,01:43:37,02:17:20,02:07:37
6909,00:54:59,01:42:13,02:15:14,02:07:39
4346,00:58:21,01:43:27,02:14:59,02:07:39
6145,00:56:34,01:41:38,02:15:34,02:07:39
4621,00:58:07,01:41:24,02:11:50,02:07:39
2594,00:59:10,01:42:49,02:23:47,02:07:40
7434,00:57:27,01:41:54,02:16:50,02:07:40
8883,00:58:29,01:42:21,02:17:37,02:07:40
3499,00:59:21,01:43:43,02:20:35,02:07:42
4338,01:02:14,01:44:54,02:23:24,02:07:42
4339,01:02:15,01:44:54,02:23:24,02:07:42
3564,00:59:41,01:43:45,02:24:27,02:07:42
9819,00:59:31,01:44:19,02:08:09,02:07:43
1618,00:59:04,01:43:24,02:15:45,02:07:43
5955,00:59:00,01:43:13,02:16:05,02:07:43
4142,01:00:06,01:42:44,02:19:17,02:07:43
840,00:59:08,01:43:08,02:11:47,02:07:44
8879,01:00:55,01:44:04,02:20:19,02:07:44
2526,00:59:51,01:43:59,02:20:16,02:07:45
4385,01:01:02,01:44:36,02:20:44,02:07:45
389,01:01:11,01:44:09,02:16:55,02:07:45
9805,00:59:16,01:43:53,02:08:13,02:07:46
9812,00:59:37,01:44:03,02:08:09,02:07:47
5242,00:58:48,01:43:08,02:19:45,02:07:47
844,00:59:08,01:43:30,02:11:50,02:07:47
649,00:58:02,01:43:21,02:15:58,02:07:48
5446,00:59:44,01:42:57,02:13:04,02:07:48
2119,01:00:42,01:44:18,02:18:01,02:07:49
5540,01:00:56,01:44:31,02:21:09,02:07:50
4555,01:03:00,01:45:25,02:24:26,02:07:50
7286,00:57:55,01:44:03,02:16:52,02:07:50
6956,01:00:11,01:44:05,02:16:42,02:07:51
1145,00:59:29,01:44:11,02:19:42,02:07:53
3229,00:56:35,01:41:53,02:20:49,02:07:53
5392,00:57:41,01:43:39,02:15:56,02:07:54
8110,00:57:12,01:43:45,02:15:41,02:07:55
1769,00:58:31,01:42:52,02:20:00,02:07:56
1151,00:59:45,01:43:40,02:25:50,02:07:57
765,01:02:18,01:45:44,02:20:59,02:07:57
7022,01:00:56,01:45:33,02:26:12,02:07:58
1327,00:57:55,01:42:07,02:17:22,02:07:59
3892,00:59:01,01:43:13,02:16:43,02:07:59
3809,01:01:29,01:45:07,02:22:58,02:08:00
2287,00:59:18,01:43:33,02:16:34,02:08:00
1496,00:57:01,01:41:42,02:16:57,02:08:00
1501,00:59:28,01:44:01,02:17:48,02:08:00
7447,01:00:46,01:44:53,02:26:10,02:08:01
7587,00:58:10,01:43:10,02:17:06,02:08:01
2040,00:59:05,01:43:51,02:16:02,02:08:01
2724,00:58:28,01:43:47,02:16:00,02:08:02
3062,00:59:53,01:43:46,02:20:47,02:08:03
995,00:58:15,01:43:11,02:17:23,02:08:04
4704,00:59:28,01:44:18,02:16:00,02:08:04
2716,00:56:18,01:41:57,02:15:58,02:08:04
4424,00:58:50,01:42:40,02:17:55,02:08:04
8264,00:55:40,01:36:34,02:16:14,02:08:05
398,01:01:33,01:45:11,02:23:00,02:08:05
4828,00:59:32,01:44:07,02:24:15,02:08:06
4702,00:59:26,01:44:18,02:16:02,02:08:06
1295,00:58:42,01:43:37,02:16:40,02:08:06
5625,00:59:52,01:44:24,02:25:00,02:08:07
6864,01:01:21,01:45:24,02:24:39,02:08:07
556,01:00:12,01:44:07,02:17:37,02:08:07
3806,01:00:57,01:45:24,02:19:44,02:08:09
1761,00:59:45,01:43:39,02:19:41,02:08:09
4358,00:57:53,01:42:57,02:20:42,02:08:09
6078,00:59:35,01:43:29,02:17:55,02:08:10
1030,01:00:53,01:45:20,02:19:42,02:08:11
4842,00:58:24,01:43:00,02:20:30,02:08:11
3248,01:03:11,01:45:52,02:25:11,02:08:11
6001,00:59:36,01:43:30,02:17:56,02:08:12
4352,00:59:21,01:43:38,02:18:29,02:08:13
4632,00:55:33,01:41:01,02:15:52,02:08:13
1855,00:59:23,01:43:40,02:12:42,02:08:13
7454,00:56:50,01:42:24,02:17:20,02:08:13
2572,00:59:55,01:43:01,02:18:39,02:08:13
4708,00:59:54,01:42:39,02:20:45,02:08:13
6760,00:57:49,01:41:19,02:12:57,02:08:14
2382,01:00:12,01:44:40,02:18:19,02:08:15
4850,00:59:07,01:44:34,02:16:55,02:08:15
6453,01:00:14,01:43:11,02:16:50,02:08:15
8957,01:00:33,01:44:08,02:24:41,02:08:16
4044,01:00:39,01:45:28,02:19:09,02:08:16
1302,01:00:17,01:44:29,02:21:14,02:08:16
3292,00:59:30,01:43:47,02:20:38,02:08:17
4256,01:00:54,01:44:57,02:20:25,02:08:17
4460,00:54:14,01:40:41,02:17:03,02:08:17
3407,00:58:10,01:45:07,02:20:43,02:08:18
1067,01:00:50,01:44:28,02:19:42,02:08:18
2936,01:00:47,01:44:56,02:20:38,02:08:19
4996,00:58:59,01:44:24,02:19:56,02:08:19
6518,00:57:05,01:42:37,02:16:27,02:08:20
6406,01:00:07,01:44:08,02:23:40,02:08:21
7273,00:59:09,01:43:11,02:20:36,02:08:21
134,01:00:22,01:44:14,02:23:42,02:08:21
7272,00:59:10,01:43:11,02:20:37,02:08:21
2786,01:00:04,01:43:51,02:21:24,02:08:24
5860,00:58:08,01:42:26,02:20:17,02:08:25
4448,00:57:41,01:43:15,02:16:31,02:08:25
4326,00:57:38,01:42:26,02:13:13,02:08:25
5842,01:00:59,01:45:00,02:25:30,02:08:25
4789,01:01:20,01:43:03,02:24:18,02:08:28
4671,00:57:34,01:43:24,02:16:22,02:08:28
597,01:01:13,01:45:10,02:18:23,02:08:29
1260,00:59:42,01:44:10,02:21:05,02:08:29
1018,00:55:39,01:41:56,02:09:06,02:08:30
3680,01:00:30,01:43:57,02:21:33,02:08:31
1909,01:00:09,01:44:30,02:21:06,02:08:31
5255,00:59:55,01:45:27,02:24:07,02:08:31
3779,00:59:37,01:43:44,02:24:11,02:08:31
2693,00:58:03,01:41:59,02:17:18,02:08:31
8889,00:59:34,01:43:41,02:17:10,02:08:32
3881,00:55:32,01:42:05,02:17:55,02:08:33
738,01:00:43,01:45:38,02:26:42,02:08:34
4488,00:57:14,01:40:54,02:19:00,02:08:35
5775,00:56:32,01:43:09,02:21:09,02:08:36
5964,00:59:03,01:41:37,02:23:34,02:08:36
1021,00:58:11,01:43:48,02:12:37,02:08:37
1651,00:58:11,01:43:48,02:12:37,02:08:37
6084,00:59:45,01:44:49,02:17:37,02:08:37
2638,01:01:12,01:45:26,02:18:46,02:08:38
3772,00:56:08,01:39:20,02:16:01,02:08:39
5666,01:01:05,01:45:16,02:20:50,02:08:40
1162,01:02:40,01:46:11,02:26:07,02:08:40
6654,00:59:11,01:43:20,02:25:12,02:08:40
8980,00:58:08,01:42:56,02:09:46,02:08:40
695,01:01:02,01:44:55,02:21:20,02:08:40
2360,01:01:15,01:44:36,02:26:40,02:08:40
1626,01:00:11,01:44:04,02:17:45,02:08:40
5690,00:55:15,01:42:09,02:15:56,02:08:42
8774,01:02:28,01:45:31,02:21:18,02:08:43
1343,00:56:23,01:43:33,02:16:13,02:08:44
5264,00:57:35,01:42:46,02:13:41,02:08:44
8501,00:59:57,01:44:30,02:18:55,02:08:44
9162,00:58:49,01:41:19,02:21:38,02:08:45
6714,00:59:09,01:43:56,02:13:44,02:08:46
959,01:01:15,01:45:48,02:17:03,02:08:46
66,01:00:01,01:44:07,02:24:55,02:08:47
9004,00:59:20,01:44:38,02:25:47,02:08:47
6687,00:57:21,01:43:54,02:18:52,02:08:47
5041,00:56:16,01:41:29,02:17:11,02:08:47
1340,01:01:15,01:45:49,02:17:04,02:08:48
2128,01:01:05,01:45:50,02:17:04,02:08:48
6736,00:58:58,01:43:49,02:18:02,02:08:49
1519,00:59:00,01:45:54,02:09:48,02:08:49
6792,00:55:27,01:38:36,02:18:17,02:08:49
6732,00:59:55,01:44:09,02:18:48,02:08:49
6462,00:59:42,01:43:42,02:22:04,02:08:49
2264,00:58:35,01:43:23,02:16:21,02:08:50
6789,01:00:30,01:45:19,02:25:25,02:08:50
1637,00:59:37,01:44:19,02:20:25,02:08:50
6858,00:57:01,01:42:47,02:17:13,02:08:50
3784,01:00:40,01:47:01,02:17:58,02:08:50
4319,00:59:19,01:43:34,02:24:59,02:08:51
5669,00:59:44,01:44:16,02:25:51,02:08:51
5811,00:59:26,01:42:53,02:20:30,02:08:51
961,00:59:05,01:44:20,02:18:57,02:08:51
2885,00:59:53,01:46:08,02:21:19,02:08:51
2834,00:57:36,01:42:14,02:18:33,02:08:53
8415,00:57:54,01:40:55,02:17:40,02:08:53
2512,01:00:01,01:44:40,02:21:44,02:08:53
455,01:00:52,01:45:38,02:20:56,02:08:53
2641,00:59:16,01:44:02,02:21:02,02:08:54
5784,01:00:40,01:44:46,02:21:01,02:08:54
6893,00:59:31,01:43:35,02:17:53,02:08:54
900,00:59:00,01:43:48,02:21:26,02:08:54
1116,00:59:33,01:44:26,02:21:52,02:08:55
5513,00:57:00,01:42:01,02:13:13,02:08:55
4190,01:01:46,01:45:44,02:24:29,02:08:56
4215,00:59:07,01:43:51,02:20:49,02:08:57
5952,00:58:14,01:44:27,02:14:07,02:08:57
447,00:59:39,01:44:10,02:20:20,02:08:57
4018,01:02:26,01:46:16,02:19:07,02:08:58
1756,00:59:44,01:46:22,02:21:08,02:08:58
1172,00:59:03,01:44:44,02:13:06,02:08:59
815,00:59:36,01:44:07,02:18:40,02:09:00
8310,00:59:12,01:44:09,02:26:09,02:09:00
1755,00:59:46,01:46:24,02:21:08,02:09:00
3216,00:56:39,01:42:47,02:18:51,02:09:00
3192,00:59:48,01:44:05,02:25:18,02:09:01
4678,00:58:05,01:43:48,02:20:31,02:09:01
4589,00:57:08,01:43:53,02:17:13,02:09:01
4067,00:58:23,01:43:25,02:25:12,02:09:01
5960,01:01:28,01:45:22,02:24:48,02:09:02
4231,00:58:12,01:44:29,02:14:11,02:09:02
7513,01:01:23,01:45:53,02:21:38,02:09:02
1128,01:01:07,01:45:36,02:17:42,02:09:03
1196,00:58:53,01:44:28,02:17:34,02:09:03
1719,01:01:11,01:45:07,02:20:18,02:09:03
1087,01:01:25,01:45:54,02:21:38,02:09:03
552,00:54:40,01:40:31,02:18:53,02:09:03
1177,00:57:45,01:41:25,02:24:23,02:09:04
2780,01:00:22,01:45:20,02:21:21,02:09:04
5959,01:01:28,01:45:22,02:24:51,02:09:05
6422,00:58:48,01:43:22,02:18:46,02:09:05
2684,01:01:16,01:45:00,02:22:56,02:09:05
2471,00:59:37,01:44:11,02:21:43,02:09:06
5639,00:59:48,01:44:15,02:20:05,02:09:06
4604,01:00:44,01:44:36,02:19:02,02:09:08
1777,00:59:38,01:44:42,02:21:28,02:09:08
6888,00:59:56,01:44:22,02:22:09,02:09:08
8556,00:57:24,01:43:02,02:18:16,02:09:09
3382,01:02:26,01:46:05,02:25:23,02:09:09
1037,01:01:19,01:45:34,02:19:19,02:09:10
1495,00:55:33,01:42:07,02:12:54,02:09:10
1517,00:59:06,01:44:41,02:16:24,02:09:11
3463,00:59:45,01:44:07,02:18:12,02:09:11
3091,00:56:05,01:42:49,02:17:40,02:09:12
2829,00:59:05,01:43:15,02:19:44,02:09:12
5009,00:59:26,01:44:54,02:27:01,02:09:13
3897,00:59:00,01:43:32,02:17:15,02:09:13
1361,00:59:42,01:43:29,02:25:57,02:09:13
1904,01:01:40,01:46:26,02:21:50,02:09:15
3928,01:00:41,01:44:40,02:16:44,02:09:16
8912,00:56:17,01:43:14,02:24:42,02:09:16
8568,00:58:19,01:44:14,02:17:11,02:09:16
8972,00:57:23,01:44:13,02:18:33,02:09:16
182,01:03:28,01:46:18,02:26:01,02:09:17
199,00:59:19,01:44:52,02:14:18,02:09:17
9029,00:58:20,01:43:33,02:20:42,02:09:17
2049,01:02:19,01:46:56,02:27:02,02:09:17
5973,01:00:35,01:45:53,02:19:55,02:09:18
5712,00:57:57,01:43:19,02:14:35,02:09:18
1297,00:59:30,01:44:22,02:18:33,02:09:18
8560,00:58:31,01:41:45,02:27:09,02:09:18
1222,00:59:30,01:44:22,02:18:34,02:09:18
794,01:01:06,01:44:47,02:20:01,02:09:18
9125,01:02:01,01:45:35,02:25:55,02:09:19
4588,00:58:59,01:42:59,02:18:53,02:09:20
5166,01:00:10,01:45:24,02:20:16,02:09:20
1733,00:58:41,01:44:04,02:17:36,02:09:21
529,00:59:54,01:44:28,02:16:35,02:09:21
4225,01:01:49,01:45:55,02:22:12,02:09:21
4137,01:00:11,01:45:25,02:20:16,02:09:21
989,01:00:33,01:44:55,02:18:06,02:09:22
8451,01:02:07,01:45:13,02:18:58,02:09:22
8858,01:01:19,01:45:18,02:20:34,02:09:22
5084,01:00:03,01:46:02,02:24:54,02:09:22
2984,00:59:21,01:45:29,02:17:17,02:09:23
9161,01:02:08,01:45:15,02:18:58,02:09:23
6766,00:57:38,01:44:01,02:10:17,02:09:24
4472,01:01:12,01:45:45,02:12:39,02:09:24
8727,00:57:21,01:41:18,02:25:48,02:09:24
4954,00:57:50,01:44:39,02:16:40,02:09:24
8020,00:57:56,01:43:53,02:17:19,02:09:24
5995,00:58:43,01:43:39,02:12:55,02:09:25
2182,01:00:44,01:44:08,02:21:04,02:09:25
429,00:58:43,01:43:39,02:12:55,02:09:25
8484,00:59:39,01:44:17,02:18:24,02:09:26
7152,00:59:28,01:42:26,02:19:25,02:09:26
1346,00:56:59,01:43:14,02:18:11,02:09:27
501,01:01:14,01:45:25,02:19:21,02:09:27
5349,00:57:08,01:42:37,02:22:25,02:09:27
3850,00:58:31,01:43:58,02:18:40,02:09:27
113,01:00:04,01:45:05,02:21:17,02:09:28
625,01:00:05,01:45:03,02:21:16,02:09:28
3509,01:02:52,01:46:45,02:18:32,02:09:28
8464,00:59:40,01:44:18,02:18:26,02:09:28
8140,01:00:02,01:43:49,02:20:54,02:09:30
4364,01:00:16,01:44:55,02:25:40,02:09:30
3783,00:59:19,01:44:41,02:17:12,02:09:31
931,00:59:57,01:44:39,02:19:17,02:09:31
4401,01:00:07,01:45:49,02:24:53,02:09:31
6515,01:00:02,01:45:14,02:14:34,02:09:32
6447,01:01:11,01:45:37,02:10:53,02:09:32
4922,00:58:38,01:43:52,02:20:37,02:09:33
9803,00:58:24,01:43:27,02:13:14,02:09:33
945,01:00:33,01:45:21,02:17:02,02:09:34
2296,00:59:11,01:43:55,02:24:54,02:09:34
7298,01:01:21,01:45:25,02:21:31,02:09:34
683,01:00:32,01:45:19,02:17:03,02:09:34
2621,01:01:22,01:45:25,02:21:31,02:09:34
1894,01:00:11,01:44:49,02:21:56,02:09:34
2906,01:00:19,01:45:53,02:18:55,02:09:34
4483,01:02:28,01:45:24,02:27:30,02:09:34
2617,00:59:39,01:44:18,02:24:52,02:09:35
2087,00:59:15,01:44:25,02:17:25,02:09:35
2567,01:00:32,01:44:53,02:19:49,02:09:35
8867,00:59:33,01:44:43,02:26:02,02:09:36
7115,01:03:08,01:46:13,02:26:17,02:09:36
5578,01:01:46,01:45:52,02:19:21,02:09:37
6027,01:01:27,01:46:13,02:20:02,02:09:37
3851,00:57:18,01:42:16,02:22:36,02:09:37
4092,00:58:33,01:43:05,02:18:22,02:09:37
5692,00:59:28,01:44:10,02:26:03,02:09:38
3263,00:58:34,01:43:06,02:18:22,02:09:38
956,01:02:26,01:46:00,02:27:40,02:09:38
9227,01:00:43,01:45:46,02:25:00,02:09:38
759,00:58:02,01:44:59,02:18:47,02:09:39
2502,01:00:02,01:44:28,02:21:52,02:09:39
1745,00:59:56,01:45:15,02:26:06,02:09:39
5482,00:57:56,01:44:45,02:17:01,02:09:40
4899,01:00:40,01:47:03,02:18:49,02:09:40
2736,01:02:50,01:46:36,02:19:16,02:09:40
187,01:00:35,01:44:46,02:19:02,02:09:40
8671,01:00:41,01:45:46,02:25:01,02:09:40
6602,00:59:13,01:43:40,02:19:46,02:09:40
4094,01:00:41,01:47:03,02:18:49,02:09:41
3243,00:56:42,01:43:13,02:22:15,02:09:41
8670,01:00:44,01:45:45,02:25:02,02:09:41
4777,00:59:55,01:45:00,02:26:17,02:09:41
2019,01:00:08,01:44:41,02:22:32,02:09:41
5719,00:56:03,01:41:40,02:18:16,02:09:42
7524,01:00:48,01:44:37,02:20:29,02:09:42
3871,00:57:59,01:44:47,02:17:03,02:09:42
2252,00:57:25,01:43:50,02:17:53,02:09:42
5157,00:59:02,01:43:50,02:25:51,02:09:42
3728,00:57:31,01:43:00,02:25:24,02:09:42
821,00:56:24,01:42:28,02:18:20,02:09:42
8471,01:01:45,01:46:01,02:21:22,02:09:42
2005,00:57:26,01:43:44,02:17:54,02:09:43
8318,00:58:22,01:44:17,02:18:25,02:09:43
5929,01:01:22,01:45:52,02:22:26,02:09:43
