running_id,10km,17km,gross_time,net_time
2343,01:01:04,01:44:31,02:27:07,02:09:54
1697,01:01:56,01:46:10,02:25:27,02:09:54
10327,01:04:15,01:47:16,02:25:46,02:09:55
1696,01:01:55,01:46:12,02:25:28,02:09:55
6589,01:00:13,01:44:47,02:24:30,02:09:55
2823,01:02:03,01:45:52,02:15:40,02:09:56
1180,01:01:27,01:44:39,02:28:05,02:09:56
6374,00:58:45,01:44:37,02:21:43,02:09:56
5343,01:02:18,01:47:04,02:28:28,02:09:57
5887,01:02:15,01:46:25,02:27:17,02:09:58
5595,01:04:05,01:47:23,02:24:28,02:09:58
3285,01:01:15,01:45:13,02:25:20,02:09:58
8059,01:04:19,01:48:10,02:26:16,02:09:59
4681,01:01:45,01:46:11,02:21:41,02:10:00
1167,01:03:48,01:47:25,02:28:40,02:10:00
11631,01:00:27,01:44:36,02:14:45,02:10:01
4388,00:59:06,01:44:09,02:26:49,02:10:01
10286,00:59:27,01:44:33,02:14:58,02:10:01
1840,00:56:33,01:43:14,02:18:49,02:10:02
2752,01:01:26,01:45:19,02:27:36,02:10:04
2809,01:02:54,01:46:35,02:28:54,02:10:04
2713,01:00:24,01:44:26,02:27:25,02:10:04
5842,00:56:28,01:42:13,02:21:40,02:10:06
6720,01:02:34,01:45:21,02:29:36,02:10:06
8076,01:01:35,01:45:19,02:28:51,02:10:07
5841,00:56:27,01:42:15,02:21:40,02:10:07
3451,01:02:33,01:46:43,02:28:09,02:10:08
6299,01:00:05,01:44:25,02:15:30,02:10:08
2546,00:58:38,01:43:37,02:25:04,02:10:08
3945,01:01:43,01:45:36,02:20:37,02:10:09
1899,01:02:36,01:45:24,02:29:36,02:10:09
1635,00:59:11,01:44:06,02:24:58,02:10:09
3729,01:01:44,01:47:50,02:28:13,02:10:09
841,01:00:20,01:45:04,02:18:49,02:10:10
143,01:01:03,01:45:47,02:20:06,02:10:10
2679,01:01:46,01:45:42,02:27:40,02:10:10
3939,01:02:30,01:46:36,02:21:34,02:10:10
3405,01:01:00,01:45:34,02:27:50,02:10:11
4506,00:59:24,01:43:48,02:26:16,02:10:11
4932,01:00:38,01:44:58,02:21:41,02:10:12
1567,00:59:47,01:45:25,02:16:23,02:10:12
39,01:02:32,01:46:39,02:21:34,02:10:12
537,01:02:00,01:45:50,02:25:17,02:10:13
2694,01:00:35,01:44:49,02:25:05,02:10:14
4913,00:58:32,01:45:16,02:22:02,02:10:14
8055,01:00:30,01:44:35,02:21:49,02:10:14
5362,00:58:20,01:44:01,02:20:26,02:10:15
2002,01:02:24,01:47:08,02:21:11,02:10:16
6003,01:02:24,01:47:08,02:21:11,02:10:16
5506,01:00:37,01:45:31,02:21:02,02:10:16
496,00:58:57,01:43:45,02:21:02,02:10:16
6377,00:59:04,01:43:30,02:27:23,02:10:17
11662,00:57:56,01:42:44,02:21:07,02:10:17
7834,01:01:55,01:46:00,02:26:34,02:10:17
7835,01:01:56,01:46:02,02:26:33,02:10:18
4232,00:55:59,01:43:21,02:19:28,02:10:19
11015,01:01:40,01:45:13,02:27:43,02:10:20
3569,01:01:50,01:45:15,02:29:29,02:10:21
1612,00:58:18,01:43:21,02:25:27,02:10:21
4060,01:01:33,01:45:47,02:21:06,02:10:22
11042,01:00:52,01:45:57,02:24:32,02:10:22
7987,01:00:16,01:44:54,02:22:10,02:10:22
10397,01:03:00,01:46:55,02:28:12,02:10:22
6745,01:00:18,01:44:58,02:22:10,02:10:22
3102,01:00:23,01:45:13,02:26:17,02:10:23
11063,01:00:19,01:45:06,02:22:10,02:10:23
10404,01:02:47,01:46:30,02:25:09,02:10:24
5757,00:59:56,01:44:34,02:27:04,02:10:24
6942,01:01:05,01:45:23,02:25:54,02:10:26
2900,01:01:52,01:46:39,02:19:41,02:10:26
2687,01:03:31,01:47:18,02:26:35,02:10:26
5514,01:00:08,01:45:44,02:21:14,02:10:27
5600,01:02:13,01:45:46,02:27:17,02:10:27
975,00:58:54,01:44:42,02:19:32,02:10:28
4282,01:01:34,01:46:22,02:28:40,02:10:28
10744,01:02:41,01:46:58,02:27:18,02:10:29
3169,00:56:39,01:43:22,02:19:09,02:10:29
2964,00:59:19,01:45:23,02:25:35,02:10:29
4485,00:56:06,01:42:35,02:22:09,02:10:30
323,00:57:41,01:43:17,02:19:31,02:10:31
2184,01:02:53,01:48:10,02:20:32,02:10:31
5008,01:01:15,01:46:19,02:21:08,02:10:32
322,00:57:43,01:43:18,02:19:31,02:10:32
2029,01:01:15,01:46:09,02:27:06,02:10:33
3725,01:01:10,01:46:05,02:21:14,02:10:33
6813,00:59:59,01:45:08,02:15:52,02:10:33
5261,01:01:14,01:45:36,02:28:22,02:10:34
4244,01:01:33,01:45:22,02:27:34,02:10:34
368,01:00:48,01:45:08,02:28:19,02:10:35
1640,01:00:48,01:46:32,02:15:47,02:10:35
3180,00:58:53,01:44:38,02:25:38,02:10:35
3206,01:00:50,01:44:54,02:28:32,02:10:35
2735,01:01:33,01:45:27,02:27:09,02:10:36
4202,00:59:27,01:43:52,02:25:59,02:10:36
1542,00:58:33,01:42:58,02:19:44,02:10:36
6626,00:56:12,01:43:20,02:17:09,02:10:36
5724,01:01:34,01:45:27,02:27:09,02:10:37
5819,00:57:30,01:43:47,02:20:12,02:10:37
4894,01:00:21,01:44:55,02:16:06,02:10:37
2875,01:02:32,01:46:55,02:29:41,02:10:38
1130,01:03:20,01:47:03,02:29:33,02:10:40
6462,01:00:49,01:45:09,02:25:22,02:10:40
5789,00:58:11,01:44:22,02:20:11,02:10:40
6408,00:57:39,01:44:42,02:25:21,02:10:40
3659,01:01:18,01:46:07,02:28:54,02:10:41
3915,01:00:50,01:45:55,02:15:42,02:10:41
4559,01:00:51,01:46:48,02:26:41,02:10:41
4616,01:01:38,01:46:16,02:25:31,02:10:42
3827,01:01:40,01:45:50,02:28:38,02:10:44
4461,00:57:43,01:44:33,02:20:04,02:10:45
3610,01:01:05,01:46:16,02:24:53,02:10:45
6850,01:00:18,01:44:56,02:25:56,02:10:45
6464,01:00:32,01:45:33,02:21:47,02:10:45
4088,00:59:57,01:43:22,02:15:40,02:10:45
6336,01:01:08,01:45:29,02:22:20,02:10:46
4228,01:01:00,01:46:21,02:27:17,02:10:47
4062,01:01:35,01:46:38,02:22:50,02:10:47
3992,01:01:36,01:46:39,02:22:50,02:10:48
6747,01:03:18,01:47:04,02:28:12,02:10:49
5034,01:01:17,01:44:58,02:29:49,02:10:49
2601,01:01:57,01:46:14,02:26:04,02:10:50
1888,01:00:00,01:45:19,02:26:11,02:10:51
1321,01:03:28,01:48:04,02:22:38,02:10:53
7101,01:02:30,01:46:56,02:29:10,02:10:53
1726,00:57:24,01:43:17,02:25:04,02:10:53
3425,01:00:14,01:45:28,02:26:38,02:10:53
3968,01:01:07,01:45:18,02:29:35,02:10:53
420,01:02:58,01:46:56,02:28:08,02:10:54
3197,01:01:26,01:45:40,02:28:14,02:10:54
221,01:00:54,01:45:17,02:29:14,02:10:56
4617,01:02:07,01:46:47,02:27:29,02:10:56
4963,01:02:06,01:46:40,02:30:03,02:10:57
5920,01:00:27,01:45:25,02:30:13,02:10:57
1566,01:01:14,01:46:08,02:25:51,02:10:57
4109,00:59:46,01:43:33,02:21:39,02:10:58
251,01:00:33,01:45:16,02:22:49,02:10:58
10883,00:59:30,01:45:17,02:25:30,02:10:59
901,00:52:46,01:39:32,02:12:28,02:11:00
1967,01:01:53,01:46:22,02:28:36,02:11:01
6686,01:00:16,01:46:25,02:17:09,02:11:01
2736,01:01:32,01:45:33,02:27:34,02:11:01
2100,00:59:11,01:44:38,02:11:31,02:11:01
1817,01:00:21,01:47:08,02:23:05,02:11:02
6098,01:00:57,01:45:52,02:21:56,02:11:02
816,01:01:17,01:46:04,02:29:39,02:11:03
10503,01:00:58,01:46:08,02:20:16,02:11:03
1016,00:59:02,01:43:48,02:22:54,02:11:04
7075,00:59:54,01:44:55,02:21:10,02:11:04
5572,00:59:10,01:45:00,02:15:58,02:11:05
6605,01:00:40,01:45:38,02:25:22,02:11:05
6152,01:02:10,01:46:55,02:29:04,02:11:05
3720,00:59:30,01:45:03,02:22:36,02:11:06
5754,00:59:55,01:45:41,02:25:44,02:11:06
4505,00:59:22,01:44:05,02:28:43,02:11:07
3146,00:59:59,01:46:03,02:25:33,02:11:07
5341,01:00:05,01:46:54,02:29:16,02:11:08
6620,01:03:47,01:48:18,02:22:34,02:11:08
4663,01:02:04,01:46:51,02:26:29,02:11:09
2102,00:58:27,01:43:46,02:27:58,02:11:09
2243,01:01:43,01:46:09,02:29:37,02:11:09
10933,01:03:09,01:47:41,02:30:54,02:11:10
2653,01:02:06,01:48:07,02:22:11,02:11:11
6001,01:03:29,01:47:05,02:28:52,02:11:12
3516,00:56:35,01:41:10,02:28:50,02:11:12
8041,01:03:31,01:46:33,02:27:29,02:11:13
10741,01:03:25,01:48:25,02:27:56,02:11:14
4470,00:58:47,01:44:40,02:21:01,02:11:15
4919,01:02:18,01:47:25,02:22:23,02:11:15
10092,00:58:21,01:43:54,02:25:37,02:11:15
10810,00:57:43,01:41:58,02:23:10,02:11:16
2680,00:59:54,01:45:56,02:30:00,02:11:16
6661,01:01:40,01:45:45,02:28:51,02:11:16
4289,01:01:44,01:47:07,02:28:29,02:11:17
736,01:01:43,01:47:08,02:28:30,02:11:17
789,00:59:16,01:45:14,02:20:59,02:11:18
10790,01:03:18,01:49:15,02:30:34,02:11:18
10127,01:05:27,01:51:05,02:29:56,02:11:18
45,00:58:04,01:44:48,02:22:46,02:11:18
4649,00:59:41,01:44:55,02:22:46,02:11:18
5641,01:00:02,01:46:26,02:29:56,02:11:19
5316,00:59:45,01:46:00,02:25:59,02:11:19
4112,00:57:54,01:44:32,02:22:15,02:11:19
7233,01:04:13,01:46:59,02:28:00,02:11:20
1025,01:06:18,01:49:24,02:29:44,02:11:21
4033,01:02:49,01:46:38,02:28:02,02:11:21
5116,00:59:19,01:45:29,02:22:32,02:11:22
181,01:02:18,01:46:45,02:30:12,02:11:23
3489,00:55:39,01:42:56,02:25:35,02:11:23
10609,01:00:03,01:44:38,02:27:20,02:11:23
2433,00:59:24,01:46:06,02:21:54,02:11:23
1998,01:03:44,01:47:13,02:26:52,02:11:23
1926,01:05:46,01:48:56,02:30:46,02:11:23
11091,00:58:59,01:45:03,02:25:39,02:11:24
2851,01:02:42,01:46:12,02:27:53,02:11:25
4054,01:04:36,01:48:09,02:29:17,02:11:25
3696,01:00:48,01:45:18,02:21:39,02:11:25
4293,01:01:41,01:46:52,02:17:00,02:11:26
4291,01:01:41,01:46:51,02:17:00,02:11:26
7829,01:02:07,01:47:18,02:17:16,02:11:27
8068,00:58:37,01:44:17,02:22:39,02:11:27
2621,01:03:27,01:47:37,02:26:04,02:11:27
57,01:02:08,01:47:20,02:17:16,02:11:28
6401,01:02:08,01:47:19,02:17:17,02:11:28
54,01:02:09,01:47:20,02:17:17,02:11:28
11660,00:49:00,01:33:08,02:27:40,02:11:29
5188,01:01:05,01:46:34,02:22:50,02:11:30
10602,01:00:06,01:45:30,02:26:13,02:11:31
6010,01:01:51,01:46:39,02:22:16,02:11:31
7836,01:01:31,01:45:58,02:29:50,02:11:32
4142,00:59:28,01:45:09,02:18:11,02:11:32
6113,00:59:24,01:45:38,02:25:42,02:11:32
4704,01:01:52,01:46:46,02:22:17,02:11:32
613,00:58:25,01:44:45,02:28:31,02:11:33
2123,01:02:41,01:47:42,02:28:24,02:11:33
2734,01:00:04,01:46:58,02:25:50,02:11:33
5998,00:57:41,01:45:08,02:29:56,02:11:33
1708,01:01:01,01:45:14,02:28:03,02:11:34
2555,01:03:13,01:47:24,02:28:19,02:11:35
2585,00:59:21,01:45:21,02:20:20,02:11:35
338,00:57:28,01:43:13,02:20:46,02:11:36
3495,01:02:24,01:47:08,02:29:12,02:11:36
607,01:02:46,01:47:26,02:28:48,02:11:37
3122,01:01:28,01:45:29,02:28:11,02:11:37
4524,01:02:34,01:48:13,02:29:53,02:11:38
788,01:01:07,01:46:55,02:28:51,02:11:38
1957,01:01:08,01:46:55,02:28:51,02:11:38
6714,01:03:10,01:47:39,02:30:16,02:11:39
4546,00:58:25,01:45:14,02:28:15,02:11:40
5302,00:58:05,01:43:22,02:23:10,02:11:40
5944,01:01:00,01:47:15,02:20:25,02:11:41
1089,01:02:20,01:46:34,02:27:07,02:11:41
5445,01:02:25,01:46:47,02:27:57,02:11:41
5925,00:59:24,01:46:24,02:25:53,02:11:41
5446,01:02:26,01:46:47,02:27:57,02:11:41
10231,01:04:13,01:48:14,02:28:54,02:11:42
6693,01:03:12,01:47:41,02:30:18,02:11:42
10524,01:00:36,01:47:26,02:22:24,02:11:42
10857,01:00:37,01:47:27,02:22:24,02:11:43
3342,01:01:54,01:46:31,02:28:34,02:11:43
222,00:57:26,01:44:52,02:26:44,02:11:43
666,00:59:43,01:43:53,02:29:39,02:11:43
7097,00:59:08,01:45:13,02:21:16,02:11:44
4254,01:03:10,01:48:20,02:29:40,02:11:44
2513,01:03:10,01:48:19,02:29:40,02:11:44
10132,00:56:56,01:44:40,02:17:50,02:11:44
6582,01:01:32,01:46:47,02:30:19,02:11:45
8030,01:01:49,01:46:50,02:29:21,02:11:46
331,01:02:06,01:46:46,02:29:06,02:11:46
330,01:02:05,01:46:47,02:29:06,02:11:47
3255,00:57:32,01:45:24,02:21:58,02:11:47
925,01:01:29,01:46:52,02:27:01,02:11:48
2409,00:57:49,01:48:23,02:21:41,02:11:48
4353,01:01:15,01:47:14,02:20:44,02:11:48
2867,00:59:42,01:46:19,02:26:54,02:11:49
3733,01:03:20,01:48:23,02:26:51,02:11:49
3483,01:03:19,01:48:22,02:26:51,02:11:49
936,01:02:04,01:47:00,02:29:55,02:11:49
881,01:02:50,01:47:23,02:30:35,02:11:49
3236,01:04:13,01:47:16,02:28:29,02:11:49
882,01:02:49,01:47:22,02:30:36,02:11:49
10552,01:04:10,01:49:16,02:22:39,02:11:50
4214,00:59:08,01:45:29,02:20:41,02:11:51
5940,01:00:00,01:43:43,02:27:28,02:11:51
5575,01:02:44,01:47:04,02:28:36,02:11:51
4220,00:59:07,01:45:28,02:20:41,02:11:51
5859,01:01:01,01:45:33,02:28:01,02:11:52
10864,01:02:09,01:46:56,02:27:56,02:11:52
10144,01:00:21,01:45:45,02:26:40,02:11:52
3890,00:57:23,01:45:40,02:21:07,02:11:52
69,01:05:13,01:48:32,02:31:31,02:11:52
10305,01:02:09,01:46:57,02:27:56,02:11:52
5090,01:02:08,01:48:43,02:26:43,02:11:52
6753,01:06:09,01:48:23,02:29:04,02:11:53
6758,01:06:08,01:48:23,02:29:04,02:11:53
4549,01:01:03,01:45:35,02:28:01,02:11:53
11065,01:04:01,01:48:24,02:23:18,02:11:53
10117,01:00:41,01:45:36,02:26:22,02:11:54
1200,00:57:50,01:45:47,02:23:38,02:11:54
7195,01:05:48,01:49:32,02:31:30,02:11:54
4719,01:00:54,01:46:10,02:22:33,02:11:55
10116,01:00:41,01:45:36,02:26:22,02:11:55
5725,00:59:30,01:46:21,02:27:27,02:11:55
2926,01:04:20,01:47:34,02:26:24,02:11:55
4295,01:00:34,01:45:55,02:26:24,02:11:55
3294,01:00:25,01:45:57,02:26:23,02:11:56
6256,01:00:47,01:46:49,02:17:47,02:11:56
6577,01:00:14,01:45:03,02:28:19,02:11:56
3293,01:04:21,01:47:35,02:26:24,02:11:56
1977,00:59:03,01:45:31,02:21:18,02:11:57
258,01:02:13,01:47:47,02:29:54,02:11:57
3283,01:00:39,01:46:10,02:26:58,02:11:57
8026,00:56:26,01:43:43,02:21:10,02:11:57
6231,01:00:46,01:46:49,02:17:49,02:11:57
230,00:56:00,01:41:46,02:20:35,02:11:58
79,01:02:10,01:47:08,02:22:06,02:11:59
77,01:02:08,01:47:09,02:22:07,02:12:00
7290,01:02:50,01:48:23,02:28:17,02:12:00
78,01:02:11,01:47:10,02:22:07,02:12:01
2137,00:58:49,01:41:08,02:27:01,02:12:01
4982,01:00:12,01:45:21,02:21:21,02:12:01
4611,01:02:03,01:46:06,02:30:59,02:12:02
46,01:03:08,01:47:59,02:30:43,02:12:02
1152,00:58:56,01:46:38,02:22:19,02:12:03
3759,01:02:00,01:46:26,02:31:09,02:12:03
6017,01:01:09,01:46:32,02:27:57,02:12:04
10921,00:57:32,01:44:36,02:28:28,02:12:04
5717,01:01:34,01:46:18,02:18:03,02:12:04
4901,00:59:30,01:46:16,02:27:18,02:12:05
7250,00:59:41,01:48:13,02:26:47,02:12:05
2992,01:05:32,01:47:44,02:30:00,02:12:05
3038,01:02:15,01:47:55,02:31:33,02:12:05
3604,01:02:16,01:47:57,02:31:33,02:12:05
4833,01:02:07,01:46:25,02:29:29,02:12:06
1140,01:03:00,01:47:36,02:21:17,02:12:08
676,00:58:33,01:48:34,02:23:36,02:12:08
6050,01:01:56,01:47:38,02:27:05,02:12:10
3373,01:02:32,01:47:45,02:31:23,02:12:10
5720,00:58:55,01:44:58,02:22:18,02:12:10
4306,01:02:45,01:48:44,02:29:36,02:12:11
2610,00:59:06,01:44:52,02:27:02,02:12:11
6051,01:01:57,01:47:39,02:27:06,02:12:12
7126,01:00:52,01:46:49,02:28:44,02:12:12
2699,00:59:48,01:46:31,02:26:34,02:12:12
3927,00:58:52,01:46:57,02:27:36,02:12:12
5111,01:01:51,01:48:26,02:28:50,02:12:12
4601,01:04:27,01:48:31,02:29:34,02:12:13
10733,00:58:59,01:46:04,02:26:48,02:12:13
10014,00:59:45,01:45:25,02:26:46,02:12:14
10088,00:59:43,01:46:02,02:26:29,02:12:14
7027,01:03:22,01:48:11,02:28:48,02:12:14
3115,01:01:31,01:46:49,02:29:59,02:12:15
5393,01:04:41,01:48:26,02:28:03,02:12:16
5666,01:01:00,01:46:13,02:21:40,02:12:17
235,01:04:28,01:49:01,02:30:05,02:12:17
10087,01:01:36,01:46:23,02:27:10,02:12:17
524,01:02:00,01:47:36,02:26:37,02:12:18
1063,01:06:17,01:49:43,02:30:41,02:12:18
876,01:03:23,01:47:19,02:24:05,02:12:19
6433,01:00:18,01:46:27,02:22:06,02:12:19
5558,00:59:43,01:45:19,02:23:02,02:12:19
6317,01:02:15,01:47:16,02:30:28,02:12:19
6874,01:01:42,01:47:48,02:27:08,02:12:20
6510,01:00:59,01:45:42,02:23:07,02:12:20
5881,00:57:54,01:44:10,02:17:38,02:12:20
4595,00:59:29,01:46:15,02:17:14,02:12:21
7261,01:03:39,01:47:57,02:27:53,02:12:21
5466,00:59:50,01:46:37,02:26:36,02:12:22
6063,01:04:44,01:47:51,02:29:22,02:12:23
4358,01:00:12,01:46:29,02:23:21,02:12:24
944,01:02:21,01:47:31,02:28:25,02:12:24
10185,01:03:49,01:47:37,02:30:53,02:12:24
10859,01:03:49,01:47:38,02:30:53,02:12:24
3454,01:02:17,01:47:56,02:27:03,02:12:25
5785,01:09:03,01:51:29,02:31:25,02:12:25
10390,01:01:55,01:47:26,02:22:24,02:12:26
4536,01:02:03,01:47:54,02:27:59,02:12:26
5338,01:01:18,01:46:16,02:31:41,02:12:26
5689,01:00:47,01:45:50,02:27:26,02:12:26
2511,00:58:31,01:44:44,02:22:18,02:12:26
8020,01:00:32,01:46:21,02:24:29,02:12:27
7112,00:59:33,01:44:59,02:27:05,02:12:27
543,01:03:09,01:49:30,02:17:22,02:12:27
564,01:03:09,01:49:30,02:17:21,02:12:27
2421,01:00:39,01:46:48,02:28:06,02:12:28
3308,01:04:07,01:48:39,02:28:30,02:12:29
550,01:00:12,01:46:09,02:22:55,02:12:29
7000,01:04:08,01:48:38,02:28:31,02:12:30
3994,01:00:07,01:45:18,02:27:58,02:12:30
7143,01:01:32,01:47:01,02:30:56,02:12:32
205,01:01:35,01:46:14,02:31:31,02:12:32
6344,01:01:54,01:47:08,02:29:39,02:12:33
992,01:00:14,01:46:20,02:29:02,02:12:33
10099,01:00:28,01:47:25,02:23:20,02:12:34
6060,01:01:26,01:46:47,02:29:58,02:12:34
1371,01:01:32,01:47:10,02:22:25,02:12:34
5501,01:01:11,01:46:47,02:30:38,02:12:34
6592,01:02:32,01:47:13,02:27:56,02:12:36
5844,01:02:07,01:47:57,02:30:48,02:12:36
2270,01:00:47,01:45:50,02:27:35,02:12:36
1513,00:59:34,01:45:52,02:30:51,02:12:37
7274,01:01:20,01:47:38,02:22:05,02:12:38
5377,01:02:50,01:47:50,02:30:43,02:12:38
1835,01:00:50,01:46:15,02:30:37,02:12:38
10138,00:57:54,01:45:07,02:18:07,02:12:39
3365,01:02:01,01:47:37,02:28:57,02:12:39
3132,00:57:54,01:45:06,02:27:19,02:12:39
5035,01:01:13,01:48:14,02:27:56,02:12:40
6677,01:02:06,01:47:27,02:29:19,02:12:40
11085,01:01:46,01:46:50,02:31:41,02:12:41
498,00:58:50,01:45:11,02:18:50,02:12:41
2880,01:01:54,01:46:59,02:27:22,02:12:41
6797,00:59:06,01:45:02,02:23:07,02:12:42
3681,01:02:39,01:47:41,02:30:25,02:12:42
2280,00:59:47,01:45:52,02:28:47,02:12:43
6439,00:59:42,01:45:49,02:28:17,02:12:44
3814,01:01:56,01:48:25,02:30:57,02:12:45
7980,01:01:01,01:46:04,02:31:29,02:12:45
2276,00:59:08,01:46:33,02:23:21,02:12:46
4301,01:02:20,01:47:42,02:28:51,02:12:46
2269,01:02:56,01:46:57,02:31:01,02:12:46
2081,01:04:12,01:48:20,02:30:39,02:12:46
10412,01:06:08,01:50:36,02:29:53,02:12:46
6651,01:01:38,01:47:19,02:29:46,02:12:47
4761,01:00:51,01:46:57,02:23:01,02:12:47
4127,01:01:46,01:48:28,02:24:45,02:12:47
5059,01:01:39,01:48:11,02:29:24,02:12:47
3290,00:59:45,01:46:52,02:28:07,02:12:47
5729,01:01:54,01:46:59,02:27:29,02:12:48
6110,01:01:28,01:47:48,02:27:32,02:12:49
11043,01:03:12,01:48:09,02:32:19,02:12:49
5268,01:02:15,01:47:56,02:30:46,02:12:50
2747,00:58:40,01:46:28,02:21:48,02:12:50
4173,01:00:28,01:46:37,02:23:20,02:12:50
2532,00:59:41,01:46:04,02:27:21,02:12:51
2067,01:02:17,01:48:07,02:27:30,02:12:51
2472,01:00:14,01:45:48,02:23:02,02:12:51
3571,00:59:42,01:47:15,02:29:17,02:12:52
7903,01:03:55,01:49:06,02:31:09,02:12:52
2323,00:58:01,01:45:34,02:27:55,02:12:52
4540,01:03:53,01:48:27,02:31:21,02:12:54
5081,01:02:57,01:47:52,02:28:56,02:12:54
3602,00:59:57,01:46:32,02:21:43,02:12:55
3427,01:02:13,01:47:48,02:24:43,02:12:55
4209,00:59:11,01:44:09,02:31:15,02:12:56
5612,00:57:28,01:43:51,02:19:18,02:12:56
4294,01:04:13,01:48:20,02:30:50,02:12:56
3416,01:02:15,01:47:50,02:24:44,02:12:57
11009,00:59:29,01:46:45,02:24:34,02:12:57
63,01:04:06,01:48:11,02:29:03,02:12:57
5655,01:04:16,01:49:52,02:30:39,02:12:59
10680,01:02:59,01:48:32,02:27:09,02:12:59
7170,00:57:05,01:45:51,02:19:28,02:13:00
10312,01:01:59,01:47:19,02:28:09,02:13:01
4086,01:04:12,01:49:02,02:31:41,02:13:01
5318,01:01:45,01:47:28,02:29:03,02:13:01
2616,01:04:12,01:48:35,02:30:04,02:13:01
10578,01:02:26,01:48:05,02:18:35,02:13:02
5816,01:01:12,01:47:06,02:21:55,02:13:02
4609,01:04:08,01:47:41,02:31:22,02:13:03
3282,01:01:47,01:48:28,02:31:06,02:13:03
1221,01:01:20,01:47:14,02:27:45,02:13:03
2082,01:04:12,01:48:20,02:30:56,02:13:03
29,01:01:41,01:46:46,02:30:39,02:13:04
5778,01:00:17,01:45:44,02:32:26,02:13:04
1018,00:58:53,01:45:54,02:22:12,02:13:04
2643,01:01:32,01:47:48,02:28:20,02:13:04
6175,01:05:12,01:49:27,02:31:43,02:13:04
10579,01:02:18,01:48:05,02:18:36,02:13:04
2208,01:05:16,01:48:46,02:29:32,02:13:04
1024,01:01:49,01:47:10,02:27:55,02:13:05
3878,01:03:11,01:47:37,02:29:34,02:13:05
4484,01:06:38,01:50:08,02:31:54,02:13:05
2923,01:01:52,01:46:39,02:30:46,02:13:06
3014,01:01:43,01:47:49,02:24:46,02:13:07
1703,00:58:01,01:46:15,02:19:03,02:13:08
1981,00:59:33,01:47:16,02:19:02,02:13:08
1087,01:02:27,01:47:35,02:30:54,02:13:08
7093,01:01:57,01:46:57,02:29:44,02:13:08
10858,01:01:21,01:47:35,02:27:38,02:13:09
6395,01:01:24,01:46:12,02:28:45,02:13:09
5739,01:02:10,01:48:28,02:28:23,02:13:09
631,01:02:18,01:47:46,02:25:13,02:13:09
6984,01:01:59,01:48:10,02:28:15,02:13:09
7168,00:52:19,01:40:53,02:19:37,02:13:09
11691,01:01:34,01:48:23,02:17:55,02:13:10
2824,01:02:37,01:47:27,02:27:24,02:13:10
10112,01:02:24,01:48:17,02:31:58,02:13:11
4750,01:01:55,01:46:56,02:32:06,02:13:11
5642,00:59:40,01:46:58,02:23:28,02:13:12
10842,01:02:58,01:48:15,02:31:16,02:13:13
8074,01:01:20,01:47:13,02:19:53,02:13:15
5900,01:03:02,01:48:42,02:28:30,02:13:16
10765,01:03:54,01:48:58,02:30:44,02:13:16
2898,01:01:56,01:47:20,02:31:52,02:13:17
479,01:03:30,01:48:24,02:29:10,02:13:18
10418,01:00:10,01:47:19,02:23:03,02:13:20
4231,01:01:13,01:47:34,02:31:59,02:13:20
2618,00:59:23,01:48:02,02:19:07,02:13:20
3817,01:01:45,01:47:24,02:27:48,02:13:20
5716,00:56:33,01:45:49,02:27:30,02:13:20
2135,01:00:06,01:47:14,02:18:09,02:13:20
2133,01:01:39,01:47:21,02:28:45,02:13:20
1913,01:01:44,01:47:25,02:27:48,02:13:21
7130,01:03:51,01:49:20,02:31:43,02:13:21
6952,00:58:55,01:47:40,02:22:30,02:13:22
10448,01:04:23,01:49:20,02:32:59,02:13:22
10438,01:04:23,01:49:21,02:32:59,02:13:22
3935,00:52:57,01:44:13,02:18:43,02:13:22
2492,01:01:49,01:46:30,02:27:37,02:13:22
2333,01:01:49,01:46:30,02:27:38,02:13:22
4084,01:02:53,01:49:36,02:31:07,02:13:23
4008,01:01:13,01:48:25,02:31:10,02:13:23
4137,01:01:01,01:48:17,02:25:23,02:13:23
3982,01:01:45,01:47:20,02:29:26,02:13:24
5360,01:03:29,01:48:44,02:29:58,02:13:24
5798,01:01:01,01:48:10,02:25:23,02:13:24
11627,01:00:28,01:47:10,02:18:11,02:13:25
193,01:01:07,01:46:48,02:28:44,02:13:26
1227,01:00:18,01:46:22,02:25:06,02:13:26
1690,01:03:12,01:48:40,02:29:30,02:13:27
11680,01:00:39,01:47:13,02:18:11,02:13:27
4610,01:04:09,01:47:43,02:31:46,02:13:27
4730,00:57:49,01:45:23,02:18:23,02:13:27
2798,01:03:31,01:49:09,02:32:39,02:13:28
1897,01:02:45,01:47:25,02:32:33,02:13:28
7976,01:00:25,01:45:53,02:24:49,02:13:28
2319,01:03:31,01:49:14,02:32:39,02:13:29
1909,01:03:31,01:49:09,02:32:39,02:13:29
943,01:01:16,01:47:19,02:28:33,02:13:29
3643,01:02:05,01:48:30,02:29:44,02:13:30
2321,01:03:33,01:49:15,02:32:39,02:13:31
5829,01:02:21,01:48:01,02:30:04,02:13:32
5060,01:01:59,01:47:12,02:22:37,02:13:32
1762,01:01:30,01:47:17,02:31:36,02:13:33
2669,01:01:10,01:46:49,02:32:31,02:13:33
1761,01:01:30,01:47:17,02:31:37,02:13:33
6525,01:04:18,01:49:22,02:31:19,02:13:33
4745,01:00:34,01:48:43,02:25:15,02:13:33
2606,01:00:06,01:46:47,02:24:12,02:13:34
