Unnamed: 0,name,gender,count,year
157,Shelly,F,2688,1960
165,Jan,F,2448,1960
173,Audrey,F,2278,1960
185,Sara,F,2039,1960
186,Irene,F,2032,1960
191,Kay,F,1926,1960
197,Rachel,F,1791,1960
234,Jenny,F,1351,1960
253,Caroline,F,1211,1960
271,Marla,F,1086,1960
307,Dora,F,926,1960
310,Beatrice,F,909,1960
314,Claire,F,899,1960
316,Gwen,F,892,1960
329,Marion,F,811,1960
336,Faye,F,782,1960
383,Polly,F,611,1960
405,Jessica,F,559,1960
467,Elena,F,432,1960
513,Ada,F,351,1960
544,Michael,F,318,1960
578,Lila,F,291,1960
608,Robert,F,271,1960
650,John,F,242,1960
697,Carmela,F,213,1960
725,Nikki,F,195,1960
828,Jerry,F,158,1960
889,May,F,139,1960
915,Mabel,F,134,1960
923,Mark,F,133,1960
962,Richard,F,124,1960
1064,Bobby,F,102,1960
1113,Sophie,F,95,1960
1216,Paul,F,81,1960
1239,Gregory,F,78,1960
1303,Emilie,F,71,1960
1312,Edward,F,70,1960
1440,Tony,F,59,1960
1549,Mia,F,52,1960
1693,Tommy,F,45,1960
1961,Jesse,F,34,1960
1984,Bruce,F,33,1960
2033,Jimmy,F,32,1960
2079,Peter,F,31,1960
2094,Walter,F,31,1960
2104,Arthur,F,30,1960
2287,Rodney,F,27,1960
2291,Summer,F,27,1960
2429,Andy,F,24,1960
2485,Mike,F,24,1960
2487,Norman,F,24,1960
2728,Aaron,F,20,1960
2790,Miki,F,20,1960
2840,Don,F,19,1960
2905,Alfred,F,18,1960
2995,Avon,F,17,1960
3014,Del,F,17,1960
3080,Sam,F,17,1960
3351,Vincent,F,15,1960
3399,Ellis,F,14,1960
3416,Honey,F,14,1960
4151,Tom,F,11,1960
4322,Lewis,F,10,1960
4559,Forrest,F,9,1960
4773,Alfredo,F,8,1960
4817,Cedric,F,8,1960
4939,Jim,F,8,1960
4960,Kima,F,8,1960
5664,Tyler,F,7,1960
5687,Young,F,7,1960
6241,Rick,F,6,1960
6701,Greg,F,5,1960
6761,Jeremy,F,5,1960
7332,Michael,M,84183,1960
7334,John,M,76096,1960
7335,Robert,M,72369,1960
7336,Mark,M,58731,1960
7338,Richard,M,43561,1960
7348,Paul,M,25639,1960
7354,Gregory,M,20316,1960
7356,Edward,M,16586,1960
7366,Mike,M,12047,1960
7367,Jerry,M,11836,1960
7369,Bruce,M,10951,1960
7371,Peter,M,10722,1960
7382,Tony,M,7996,1960
7398,Rodney,M,5857,1960
7399,Jimmy,M,5814,1960
7400,Walter,M,5766,1960
7403,Bobby,M,5654,1960
7405,Jim,M,5552,1960
7412,Arthur,M,5196,1960
7413,Greg,M,5089,1960
7416,Tom,M,4902,1960
7428,Vincent,M,4376,1960
7430,Rick,M,4224,1960
7442,Tommy,M,3685,1960
7445,Don,M,3455,1960
7462,Norman,M,2693,1960
7477,Alfred,M,2405,1960
7480,Jesse,M,2378,1960
7508,Aaron,M,1773,1960
7531,Andy,M,1428,1960
7535,Lewis,M,1394,1960
7558,Sam,M,1211,1960
7596,Hugh,M,901,1960
7652,Salvatore,M,587,1960
7665,Marion,M,541,1960
7666,Cedric,M,533,1960
7684,Alfredo,M,483,1960
7726,Forrest,M,399,1960
7744,Jan,M,369,1960
7750,Ellis,M,359,1960
7772,Miles,M,332,1960
7917,Tyler,M,178,1960
7934,Mary,M,169,1960
7951,Jeremy,M,157,1960
7957,Hank,M,155,1960
8004,Del,M,135,1960
8045,Butch,M,120,1960
8094,Connie,M,100,1960
8191,Donna,M,78,1960
8274,Barbara,M,64,1960
8359,Nancy,M,56,1960
8381,Dustin,M,54,1960
8382,Jules,M,54,1960
8436,Eliseo,M,50,1960
8562,Maria,M,41,1960
8598,Shelly,M,39,1960
8796,German,M,30,1960
8798,Gloria,M,30,1960
8832,Kay,M,29,1960
8936,Joyce,M,26,1960
8966,Guido,M,25,1960
9107,Audrey,M,21,1960
9108,Avon,M,21,1960
9139,Wendy,M,21,1960
9207,Emmit,M,19,1960
9358,Rhonda,M,17,1960
9425,Marie,M,16,1960
9542,Anna,M,14,1960
9643,Young,M,14,1960
9696,Jennifer,M,13,1960
9871,Amon,M,11,1960
10029,Beth,M,10,1960
10065,Dora,M,10,1960
10088,Helen,M,10,1960
10260,Elaine,M,9,1960
10291,Jenny,M,9,1960
10297,Julia,M,9,1960
10528,Irene,M,8,1960
10800,Gwen,M,7,1960
10945,Skyler,M,7,1960
11020,Beatrice,M,6,1960
11250,May,M,6,1960
11330,Spike,M,6,1960
11445,Caroline,M,5,1960
11641,Jet,M,5,1960
11735,Melinda,M,5,1960
11759,Nikki,M,5,1960
11863,Sy,M,5,1960
0,Mary,F,47676,1961
6,Donna,F,28670,1961
11,Barbara,F,22990,1961
15,Nancy,F,20713,1961
45,Rhonda,F,9465,1961
46,Jennifer,F,9262,1961
49,Connie,F,8983,1961
56,Maria,F,7936,1961
60,Wendy,F,7148,1961
61,Joyce,F,7002,1961
64,Beth,F,6715,1961
81,Gloria,F,5693,1961
99,Anna,F,4667,1961
108,Marie,F,4345,1961
115,Julia,F,3905,1961
117,Elaine,F,3867,1961
118,Helen,F,3856,1961
128,Melinda,F,3505,1961
144,Shelly,F,2995,1961
175,Sara,F,2200,1961
176,Caroline,F,2199,1961
183,Audrey,F,2059,1961
185,Rachel,F,2056,1961
187,Jan,F,2032,1961
191,Kay,F,1956,1961
192,Irene,F,1912,1961
249,Jenny,F,1249,1961
266,Marla,F,1138,1961
307,Gwen,F,883,1961
319,Dora,F,866,1961
329,Claire,F,811,1961
341,Beatrice,F,766,1961
347,Marion,F,749,1961
371,Jessica,F,668,1961
375,Polly,F,659,1961
376,Faye,F,656,1961
485,Elena,F,400,1961
527,Ada,F,343,1961
545,Michael,F,325,1961
583,Nikki,F,299,1961
591,Robert,F,289,1961
605,John,F,277,1961
630,Lila,F,262,1961
705,Carmela,F,219,1961
835,Mark,F,159,1961
913,Mabel,F,140,1961
950,Richard,F,130,1961
958,May,F,127,1961
960,Jerry,F,126,1961
970,Bobby,F,123,1961
1169,Gregory,F,89,1961
1212,Sophie,F,83,1961
1300,Paul,F,73,1961
1364,Edward,F,67,1961
1425,Tony,F,62,1961
1555,Emilie,F,53,1961
1593,Tommy,F,51,1961
1636,Mia,F,48,1961
1857,Peter,F,39,1961
1902,Jimmy,F,37,1961
1931,Jesse,F,36,1961
1953,Walter,F,36,1961
1994,Summer,F,35,1961
2155,Bruce,F,30,1961
2187,Rodney,F,30,1961
2278,Miki,F,28,1961
2369,Del,F,26,1961
2411,Arthur,F,25,1961
2450,Mike,F,25,1961
2674,Alfred,F,21,1961
2951,Vincent,F,19,1961
3001,Honey,F,18,1961
3064,Andy,F,17,1961
3216,Don,F,16,1961
3295,Sam,F,16,1961
3736,Norman,F,13,1961
3746,Rick,F,13,1961
3850,Greg,F,12,1961
4232,Aaron,F,10,1961
4365,Jim,F,10,1961
4399,Lewis,F,10,1961
4520,Tom,F,10,1961
4640,Ellis,F,9,1961
4643,Fabienne,F,9,1961
4943,Cedric,F,8,1961
5522,Jeremy,F,7,1961
5839,Young,F,7,1961
5852,Alfredo,F,6,1961
5889,Avon,F,6,1961
6852,Esme,F,5,1961
7529,Michael,M,86922,1961
7531,John,M,79923,1961
7533,Robert,M,72900,1961
7534,Mark,M,57764,1961
7536,Richard,M,41112,1961
7546,Paul,M,25623,1961
7551,Gregory,M,21354,1961
7557,Edward,M,15877,1961
7564,Mike,M,11660,1961
7565,Jerry,M,11373,1961
7568,Bruce,M,10712,1961
7570,Peter,M,10338,1961
7581,Tony,M,8297,1961
7599,Jimmy,M,5742,1961
7600,Rodney,M,5658,1961
7602,Walter,M,5459,1961
7604,Bobby,M,5399,1961
7605,Greg,M,5394,1961
7606,Jim,M,5348,1961
7613,Arthur,M,4812,1961
7616,Tom,M,4720,1961
7625,Vincent,M,4318,1961
7636,Rick,M,3731,1961
7644,Tommy,M,3398,1961
7649,Don,M,3149,1961
7662,Norman,M,2689,1961
7678,Jesse,M,2302,1961
7680,Alfred,M,2279,1961
7695,Aaron,M,1885,1961
7736,Andy,M,1374,1961
7740,Lewis,M,1333,1961
7757,Sam,M,1194,1961
7797,Hugh,M,872,1961
7836,Cedric,M,638,1961
7858,Marion,M,564,1961
7860,Salvatore,M,560,1961
7896,Alfredo,M,465,1961
7909,Forrest,M,430,1961
7954,Jan,M,346,1961
7973,Ellis,M,327,1961
7978,Miles,M,323,1961
8088,Tyler,M,197,1961
8108,Jeremy,M,186,1961
8141,Mary,M,167,1961
8163,Hank,M,153,1961
8234,Butch,M,117,1961
8331,Del,M,90,1961
8405,Connie,M,76,1961
8406,Donna,M,76,1961
8523,Jules,M,61,1961
8545,Eliseo,M,59,1961
8571,Barbara,M,56,1961
8691,Dustin,M,46,1961
8693,Nancy,M,46,1961
8807,Shelly,M,39,1961
8822,Maria,M,38,1961
8969,Jennifer,M,31,1961
9005,Gloria,M,30,1961
9084,German,M,27,1961
9094,Rhonda,M,27,1961
9118,Kay,M,26,1961
9165,Audrey,M,24,1961
9190,Guido,M,24,1961
9195,Joyce,M,24,1961
9404,Anna,M,19,1961
9425,Elaine,M,19,1961
9506,Marie,M,18,1961
9672,Young,M,16,1961
9677,Avon,M,15,1961
9682,Beth,M,15,1961
9760,Wendy,M,15,1961
9793,Emmit,M,14,1961
9832,Nikki,M,14,1961
9900,Julia,M,13,1961
9988,Helen,M,12,1961
10521,Jenny,M,9,1961
10554,May,M,9,1961
10734,Irene,M,8,1961
10848,Sy,M,8,1961
11087,Marla,M,7,1961
11089,Melinda,M,7,1961
11116,Rachel,M,7,1961
11224,Caroline,M,6,1961
11323,Gwen,M,6,1961
11361,Jet,M,6,1961
11453,Moe,M,6,1961
11535,Skyler,M,6,1961
11613,Amon,M,5,1961
11746,Dora,M,5,1961
11990,Miki,M,5,1961
12107,Spike,M,5,1961
1,Mary,F,43488,1962
6,Donna,F,25725,1962
13,Barbara,F,20644,1962
18,Nancy,F,18028,1962
40,Jennifer,F,10981,1962
44,Rhonda,F,9802,1962
48,Maria,F,9085,1962
50,Connie,F,8882,1962
63,Wendy,F,6980,1962
65,Beth,F,6423,1962
73,Joyce,F,6093,1962
89,Gloria,F,5104,1962
99,Anna,F,4438,1962
112,Marie,F,4021,1962
117,Melinda,F,3851,1962
119,Julia,F,3751,1962
124,Elaine,F,3614,1962
127,Helen,F,3587,1962
129,Shelly,F,3480,1962
162,Sara,F,2471,1962
185,Caroline,F,1990,1962
187,Audrey,F,1973,1962
193,Rachel,F,1940,1962
196,Kay,F,1878,1962
202,Jan,F,1778,1962
204,Irene,F,1758,1962
229,Jenny,F,1395,1962
253,Marla,F,1236,1962
318,Jessica,F,865,1962
319,Gwen,F,859,1962
322,Dora,F,841,1962
327,Claire,F,807,1962
338,Marion,F,773,1962
348,Beatrice,F,736,1962
406,Polly,F,565,1962
415,Faye,F,554,1962
468,Elena,F,421,1962
520,Michael,F,354,1962
543,Ada,F,323,1962
587,John,F,284,1962
634,Carmela,F,252,1962
644,Nikki,F,246,1962
680,Robert,F,229,1962
737,Lila,F,195,1962
826,Jerry,F,161,1962
896,Richard,F,140,1962
931,Mark,F,130,1962
947,Mabel,F,126,1962
983,May,F,119,1962
1039,Bobby,F,108,1962
1141,Sophie,F,92,1962
1179,Gregory,F,87,1962
1197,Mia,F,85,1962
1281,Paul,F,75,1962
1344,Edward,F,68,1962
1670,Tony,F,47,1962
1735,Emilie,F,43,1962
1765,Jimmy,F,42,1962
1945,Tommy,F,36,1962
2025,Walter,F,34,1962
2031,Arthur,F,33,1962
2119,Bruce,F,31,1962
2197,Miki,F,30,1962
2231,Jesse,F,29,1962
2410,Vincent,F,26,1962
2582,Rodney,F,23,1962
2585,Sam,F,23,1962
2849,Honey,F,19,1962
2902,Summer,F,19,1962
3252,Mike,F,16,1962
3258,Peter,F,16,1962
3596,Alfred,F,13,1962
3779,Aaron,F,12,1962
3941,Norman,F,12,1962
4013,Andy,F,11,1962
4058,Del,F,11,1962
4065,Don,F,11,1962
4205,Rick,F,11,1962
4374,Jim,F,10,1962
5483,Grenda,F,7,1962
5806,Tom,F,7,1962
6117,Greg,F,6,1962
6241,Lewis,F,6,1962
6570,Young,F,6,1962
6848,Ellis,F,5,1962
7040,Kima,F,5,1962
7516,Tyler,F,5,1962
7583,Michael,M,85037,1962
7585,John,M,78437,1962
7587,Robert,M,70203,1962
7588,Mark,M,53503,1962
7590,Richard,M,39409,1962
7601,Paul,M,23803,1962
7603,Gregory,M,21964,1962
7611,Edward,M,15524,1962
7620,Jerry,M,10579,1962
7621,Mike,M,10527,1962
7623,Bruce,M,10040,1962
7625,Peter,M,9583,1962
7634,Tony,M,8194,1962
7648,Vincent,M,6157,1962
7657,Jimmy,M,5521,1962
7658,Rodney,M,5441,1962
7659,Greg,M,5367,1962
7660,Bobby,M,5321,1962
7661,Walter,M,5278,1962
7667,Jim,M,4709,1962
7673,Arthur,M,4437,1962
7681,Tom,M,4169,1962
7691,Tommy,M,3416,1962
7692,Rick,M,3414,1962
7705,Don,M,2909,1962
7712,Norman,M,2788,1962
7731,Jesse,M,2274,1962
7738,Alfred,M,2136,1962
7741,Aaron,M,2016,1962
7788,Andy,M,1417,1962
7798,Lewis,M,1279,1962
7819,Sam,M,1068,1962
7852,Hugh,M,812,1962
7876,Cedric,M,695,1962
7900,Salvatore,M,604,1962
7940,Marion,M,490,1962
7952,Alfredo,M,474,1962
7962,Forrest,M,451,1962
7991,Miles,M,386,1962
8050,Jan,M,289,1962
8060,Ellis,M,276,1962
8103,Tyler,M,233,1962
8175,Jeremy,M,172,1962
8196,Mary,M,158,1962
8214,Hank,M,149,1962
8312,Butch,M,110,1962
8318,Del,M,109,1962
8451,Barbara,M,76,1962
8486,Donna,M,71,1962
8579,Eliseo,M,59,1962
8624,Nancy,M,54,1962
8641,Dustin,M,52,1962
8644,Jules,M,52,1962
8657,Connie,M,51,1962
8805,Maria,M,41,1962
9028,Shelly,M,30,1962
9070,Guido,M,28,1962
9112,Joyce,M,27,1962
9133,Audrey,M,26,1962
9223,Jennifer,M,24,1962
9270,German,M,23,1962
9287,Rhonda,M,23,1962
9294,Wendy,M,23,1962
9420,Kay,M,20,1962
9590,Marie,M,17,1962
9655,Helen,M,16,1962
9771,Anna,M,14,1962
9795,Emmit,M,14,1962
9801,Gloria,M,14,1962
9818,Julia,M,14,1962
9964,Beth,M,12,1962
10082,Young,M,12,1962
10206,Nikki,M,11,1962
10305,Elaine,M,10,1962
10336,Jenny,M,10,1962
10434,Avon,M,9,1962
10512,Irene,M,9,1962
10792,May,M,8,1962
10795,Melinda,M,8,1962
10846,Sara,M,8,1962
10857,Sy,M,8,1962
10892,Amon,M,7,1962
10935,Claire,M,7,1962
11012,Gwen,M,7,1962
11131,Rachel,M,7,1962
11481,Miki,M,6,1962
11522,Raj,M,6,1962
11553,Santino,M,6,1962
11707,Caroline,M,5,1962
1,Mary,F,41550,1963
5,Donna,F,25398,1963
16,Barbara,F,18289,1963
22,Nancy,F,16268,1963
35,Jennifer,F,11757,1963
42,Maria,F,9828,1963
44,Rhonda,F,9354,1963
54,Connie,F,8164,1963
59,Wendy,F,7336,1963
65,Beth,F,6677,1963
83,Joyce,F,5224,1963
95,Gloria,F,4536,1963
101,Anna,F,4251,1963
108,Marie,F,4006,1963
116,Shelly,F,3791,1963
120,Melinda,F,3575,1963
121,Julia,F,3571,1963
123,Helen,F,3340,1963
132,Elaine,F,3124,1963
161,Sara,F,2485,1963
178,Rachel,F,2179,1963
198,Audrey,F,1799,1963
200,Irene,F,1759,1963
207,Caroline,F,1689,1963
211,Kay,F,1606,1963
217,Jan,F,1562,1963
241,Jenny,F,1302,1963
263,Jessica,F,1121,1963
273,Marla,F,1088,1963
322,Dora,F,852,1963
348,Marion,F,737,1963
353,Beatrice,F,718,1963
371,Claire,F,676,1963
373,Gwen,F,671,1963
401,Polly,F,573,1963
439,Elena,F,483,1963
444,Faye,F,477,1963
500,Michael,F,377,1963
562,Ada,F,303,1963
597,Nikki,F,277,1963
625,John,F,260,1963
633,Robert,F,255,1963
660,Lila,F,234,1963
710,Carmela,F,206,1963
844,Richard,F,154,1963
958,Mabel,F,122,1963
966,Mark,F,121,1963
974,Jerry,F,119,1963
1025,May,F,109,1963
1039,Sophie,F,107,1963
1054,Mia,F,104,1963
1128,Bobby,F,94,1963
1157,Gregory,F,89,1963
1235,Paul,F,79,1963
1375,Edward,F,65,1963
1544,Tony,F,54,1963
1552,Emilie,F,53,1963
1644,Tommy,F,49,1963
1977,Summer,F,36,1963
2062,Bruce,F,33,1963
2150,Jesse,F,31,1963
2210,Vincent,F,30,1963
2213,Arthur,F,29,1963
2247,Walter,F,29,1963
2389,Jimmy,F,26,1963
2410,Rodney,F,26,1963
2592,Peter,F,23,1963
2675,Miki,F,22,1963
2813,Honey,F,20,1963
2836,Mike,F,20,1963
2838,Norman,F,20,1963
3089,Del,F,17,1963
3372,Don,F,15,1963
3465,Andy,F,14,1963
3798,Aaron,F,12,1963
3812,Avon,F,12,1963
4020,Alfred,F,11,1963
4472,Rick,F,10,1963
4832,Sam,F,9,1963
5021,Grenda,F,8,1963
5270,Tyler,F,8,1963
5514,Greg,F,7,1963
5562,Jim,F,7,1963
6259,Lewis,F,6,1963
6536,Tom,F,6,1963
6580,Young,F,6,1963
6931,Forrest,F,5,1963
7099,Kima,F,5,1963
7663,Michael,M,83789,1963
7664,John,M,78636,1963
7667,Robert,M,70016,1963
7668,Mark,M,49353,1963
7670,Richard,M,40787,1963
7679,Paul,M,26678,1963
7683,Gregory,M,21432,1963
7689,Edward,M,15317,1963
7700,Jerry,M,10195,1963
7702,Peter,M,9622,1963
7705,Bruce,M,9286,1963
7706,Mike,M,9045,1963
7714,Tony,M,7879,1963
7723,Vincent,M,6152,1963
7737,Bobby,M,5214,1963
7738,Rodney,M,5188,1963
7739,Walter,M,5065,1963
7740,Jimmy,M,5041,1963
7743,Greg,M,4852,1963
7753,Arthur,M,4274,1963
7754,Jim,M,4236,1963
7765,Tom,M,3698,1963
7769,Tommy,M,3496,1963
7774,Rick,M,3218,1963
7797,Don,M,2523,1963
7801,Norman,M,2481,1963
7811,Jesse,M,2231,1963
7822,Aaron,M,2078,1963
7824,Alfred,M,1987,1963
7862,Andy,M,1484,1963
7879,Lewis,M,1282,1963
7898,Sam,M,1017,1963
7934,Hugh,M,796,1963
7956,Cedric,M,694,1963
7993,Salvatore,M,566,1963
8028,Alfredo,M,462,1963
8033,Marion,M,458,1963
8064,Forrest,M,402,1963
8100,Miles,M,331,1963
8134,Tyler,M,282,1963
8150,Ellis,M,268,1963
8189,Jan,M,228,1963
8221,Jeremy,M,201,1963
8253,Hank,M,177,1963
8332,Mary,M,137,1963
8365,Del,M,122,1963
8443,Butch,M,95,1963
8570,Donna,M,68,1963
8598,Barbara,M,64,1963
8610,Connie,M,63,1963
8758,Eliseo,M,49,1963
8770,Jules,M,48,1963
8821,Nancy,M,45,1963
8842,Dustin,M,43,1963
8879,German,M,41,1963
8996,Maria,M,35,1963
9048,Guido,M,32,1963
9082,Shelly,M,31,1963
9272,Jennifer,M,25,1963
9313,Rhonda,M,24,1963
9361,Audrey,M,22,1963
9452,Wendy,M,21,1963
9506,Beth,M,19,1963
9527,Joyce,M,19,1963
9590,Julia,M,18,1963
9600,Marie,M,18,1963
9619,Anna,M,17,1963
9823,Kay,M,15,1963
9903,Gloria,M,14,1963
9956,Young,M,14,1963
10087,Avon,M,12,1963
10299,Nikki,M,11,1963
10590,Helen,M,9,1963
10831,Irene,M,8,1963
10899,Melinda,M,8,1963
10986,Amon,M,7,1963
11419,Emmit,M,6,1963
11596,Raj,M,6,1963
11642,Sara,M,6,1963
11650,Skyler,M,6,1963
11881,Elaine,M,5,1963
11991,Jessica,M,5,1963
12090,May,M,5,1963
12146,Rachel,M,5,1963
1,Mary,F,40989,1964
6,Donna,F,23810,1964
18,Barbara,F,16477,1964
25,Nancy,F,14694,1964
30,Jennifer,F,12958,1964
40,Maria,F,10140,1964
42,Rhonda,F,9713,1964
54,Wendy,F,8078,1964
63,Connie,F,7036,1964
64,Beth,F,6687,1964
86,Joyce,F,4860,1964
96,Anna,F,4287,1964
100,Shelly,F,4080,1964
103,Gloria,F,3964,1964
109,Marie,F,3790,1964
112,Melinda,F,3701,1964
116,Julia,F,3539,1964
131,Helen,F,3095,1964
141,Elaine,F,2824,1964
165,Sara,F,2354,1964
172,Rachel,F,2261,1964
178,Caroline,F,2105,1964
195,Audrey,F,1869,1964
210,Irene,F,1660,1964
242,Kay,F,1302,1964
248,Jan,F,1259,1964
261,Jessica,F,1171,1964
263,Jenny,F,1146,1964
294,Marla,F,970,1964
312,Dora,F,882,1964
349,Marion,F,725,1964
360,Polly,F,688,1964
375,Beatrice,F,650,1964
389,Gwen,F,613,1964
393,Claire,F,607,1964
433,Elena,F,507,1964
463,Faye,F,437,1964
553,Ada,F,318,1964
565,Michael,F,302,1964
567,Mia,F,300,1964
593,Robert,F,279,1964
614,Nikki,F,266,1964
621,John,F,264,1964
679,Lila,F,226,1964
684,Carmela,F,224,1964
881,Jerry,F,139,1964
893,Richard,F,136,1964
946,Mabel,F,124,1964
967,Mark,F,120,1964
1012,May,F,113,1964
1020,Bobby,F,111,1964
1122,Paul,F,96,1964
1185,Sophie,F,87,1964
1297,Gregory,F,74,1964
1462,Edward,F,60,1964
1547,Emilie,F,54,1964
1588,Tony,F,52,1964
1704,Tommy,F,47,1964
1917,Bruce,F,38,1964
1976,Arthur,F,36,1964
2026,Honey,F,35,1964
2051,Jimmy,F,34,1964
2100,Summer,F,33,1964
2215,Jesse,F,30,1964
2244,Aaron,F,29,1964
2452,Miki,F,26,1964
2591,Rodney,F,24,1964
2798,Mike,F,21,1964
2820,Vincent,F,21,1964
3242,Alfred,F,16,1964
3343,Peter,F,16,1964
3382,Andy,F,15,1964
3501,Tyler,F,15,1964
3507,Walter,F,15,1964
3637,Norman,F,14,1964
3800,Lewis,F,13,1964
4352,Young,F,11,1964
4471,Jim,F,10,1964
4706,Don,F,9,1964
4739,Grenda,F,9,1964
4930,Sam,F,9,1964
5434,Tom,F,8,1964
5552,Cedric,F,7,1964
6366,Kima,F,6,1964
6777,Alfredo,F,5,1964
7055,Ellis,F,5,1964
7127,Greg,F,5,1964
7569,Rick,F,5,1964
7803,Michael,M,82653,1964
7804,John,M,82529,1964
7807,Robert,M,69999,1964
7808,Mark,M,45273,1964
7810,Richard,M,40098,1964
7818,Paul,M,26885,1964
7824,Gregory,M,19889,1964
7829,Edward,M,15601,1964
7841,Peter,M,9904,1964
7842,Jerry,M,9614,1964
7848,Bruce,M,7896,1964
7849,Mike,M,7770,1964
7852,Tony,M,7201,1964
7861,Rodney,M,6074,1964
7866,Vincent,M,5676,1964
7875,Bobby,M,5082,1964
7880,Jimmy,M,4914,1964
7882,Walter,M,4849,1964
7893,Arthur,M,4149,1964
7896,Greg,M,3973,1964
7903,Jim,M,3647,1964
7909,Tom,M,3295,1964
7910,Tommy,M,3204,1964
7923,Rick,M,2856,1964
7940,Aaron,M,2381,1964
7943,Don,M,2303,1964
7946,Norman,M,2255,1964
7953,Jesse,M,2188,1964
7965,Alfred,M,1962,1964
7995,Andy,M,1470,1964
8019,Lewis,M,1250,1964
8050,Sam,M,956,1964
8086,Cedric,M,742,1964
8094,Hugh,M,722,1964
8137,Salvatore,M,547,1964
8144,Alfredo,M,530,1964
8167,Marion,M,456,1964
8213,Forrest,M,381,1964
8250,Miles,M,317,1964
8256,Tyler,M,309,1964
8270,Ellis,M,285,1964
8338,Jan,M,215,1964
8341,Jeremy,M,213,1964
8383,Hank,M,186,1964
8469,Mary,M,134,1964
8566,Del,M,100,1964
8685,Butch,M,75,1964
8788,Eliseo,M,59,1964
8828,Connie,M,54,1964
8861,Donna,M,51,1964
8884,Barbara,M,49,1964
8892,Maria,M,49,1964
8927,Shelly,M,47,1964
8982,Jules,M,43,1964
9027,Dustin,M,40,1964
9162,Jennifer,M,34,1964
9167,Nancy,M,34,1964
9194,German,M,32,1964
9297,Guido,M,28,1964
9501,Wendy,M,23,1964
9514,Gloria,M,22,1964
9528,Rhonda,M,22,1964
9534,Anna,M,21,1964
9740,Kay,M,18,1964
9922,Audrey,M,15,1964
9940,Emmit,M,15,1964
9960,Julia,M,15,1964
9983,Raj,M,15,1964
10059,Joyce,M,14,1964
10194,Skyler,M,13,1964
10228,Beth,M,12,1964
10256,Elaine,M,12,1964
10304,Marie,M,12,1964
10466,Young,M,11,1964
10478,Avon,M,10,1964
10735,Gwen,M,9,1964
10740,Helen,M,9,1964
10791,Nikki,M,9,1964
10814,Sara,M,9,1964
10856,Amon,M,8,1964
10942,Irene,M,8,1964
11243,Jessica,M,7,1964
11303,Melinda,M,7,1964
11552,Faye,M,6,1964
11727,Rachel,M,6,1964
11781,Sy,M,6,1964
11940,Claire,M,5,1964
1,Mary,F,34272,1965
6,Donna,F,19698,1965
19,Jennifer,F,15208,1965
24,Barbara,F,14027,1965
31,Nancy,F,12255,1965
36,Rhonda,F,10950,1965
38,Wendy,F,10480,1965
45,Maria,F,9471,1965
60,Connie,F,6153,1965
65,Beth,F,5771,1965
88,Joyce,F,4130,1965
95,Anna,F,3921,1965
97,Shelly,F,3850,1965
99,Melinda,F,3799,1965
105,Marie,F,3486,1965
108,Gloria,F,3440,1965
123,Julia,F,3100,1965
136,Helen,F,2804,1965
148,Elaine,F,2498,1965
174,Rachel,F,2013,1965
176,Sara,F,1975,1965
186,Caroline,F,1816,1965
199,Audrey,F,1660,1965
210,Irene,F,1553,1965
215,Jessica,F,1529,1965
265,Mia,F,1053,1965
269,Kay,F,1020,1965
274,Jenny,F,987,1965
284,Jan,F,937,1965
295,Marla,F,901,1965
334,Dora,F,724,1965
357,Beatrice,F,639,1965
386,Marion,F,567,1965
403,Claire,F,525,1965
426,Gwen,F,482,1965
442,Elena,F,455,1965
453,Polly,F,446,1965
503,Michael,F,355,1965
518,Faye,F,338,1965
582,Ada,F,268,1965
608,Robert,F,255,1965
613,John,F,252,1965
643,Nikki,F,232,1965
715,Carmela,F,192,1965
766,Lila,F,167,1965
867,Richard,F,134,1965
934,Mark,F,119,1965
960,Jerry,F,114,1965
1004,May,F,108,1965
1052,Sophie,F,100,1965
1082,Mabel,F,94,1965
1105,Paul,F,91,1965
1134,Bobby,F,87,1965
1159,Edward,F,85,1965
1209,Gregory,F,79,1965
1348,Tony,F,67,1965
1372,Emilie,F,65,1965
1403,Tommy,F,62,1965
1661,Rodney,F,46,1965
1989,Vincent,F,35,1965
1994,Arthur,F,34,1965
2239,Summer,F,29,1965
2245,Aaron,F,28,1965
2344,Bruce,F,26,1965
2500,Jimmy,F,24,1965
2518,Miki,F,24,1965
2634,Jesse,F,22,1965
2658,Mike,F,22,1965
2695,Honey,F,21,1965
2798,Peter,F,20,1965
2895,Norman,F,19,1965
3044,Walter,F,18,1965
3238,Sam,F,16,1965
3441,Don,F,14,1965
3585,Del,F,13,1965
3953,Andy,F,11,1965
4194,Tyler,F,11,1965
4499,Alfred,F,9,1965
4500,Alfredo,F,9,1965
4631,Jim,F,9,1965
5181,Rick,F,8,1965
5274,Young,F,8,1965
5345,Cedric,F,7,1965
5433,Ellis,F,7,1965
6046,Greg,F,6,1965
6140,Kima,F,6,1965
6471,Tom,F,6,1965
6598,Avon,F,5,1965
6816,Fabienne,F,5,1965
6923,Jeremy,F,5,1965
7533,Michael,M,81019,1965
7534,John,M,71551,1965
7537,Robert,M,63134,1965
7539,Mark,M,38269,1965
7540,Richard,M,36852,1965
7548,Paul,M,24926,1965
7555,Gregory,M,18210,1965
7561,Edward,M,14414,1965
7565,Rodney,M,11081,1965
7571,Peter,M,9395,1965
7573,Jerry,M,9021,1965
